field0,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts_b_Avg,Fwd_Pkts_b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_b_Avg,Bwd_Pkts_b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
5256236,172.31.68.13-69.49.100.147-0-0-0,69.49.100.147,0,172.31.68.13,0,0,20/02/2018 02:30:45,51598871,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29070403497781955,3685633.642857143,4257450.288905386,12258561.0,514.0,51598871.0,3685633.642857143,4257450.288905386,12258561.0,514.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.29070403497781955,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,-1,-1,0,0,2323871.25,1550286.7355594526,3263627.0,5218.0,8409940.0,3405233.5385832936,12258561.0,5766296.0,Benign
3971288,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:55:45,118997850,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46219322449943423,2203663.888888889,4888301.060864265,33104409.0,90830.0,118997850.0,2203663.888888889,4888301.060864265,33104409.0,90830.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4621932244994342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,55,0,0,0,-1,-1,0,0,10705939.0,5241175.8713176185,14412010.0,6999868.0,25095910.0,11325727.900051368,33104409.0,17087411.0,Benign
1129035,172.31.65.86-23.36.33.36-0-0-0,172.31.65.86,0,23.36.33.36,0,0,20/02/2018 10:24:52,6162294,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9209901377636314,362487.8823529413,1042317.9209247342,4319344.0,350.0,6162294.0,362487.8823529413,1042317.9209247342,4319344.0,350.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.920990137763632,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5254137,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 02:49:28,119996936,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416779441768413,2307633.384615385,4816682.6534166215,32444633.0,202625.0,119996936.0,2307633.384615385,4816682.6534166215,32444633.0,202625.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4416779441768413,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53,0,0,0,-1,-1,0,0,11119178.333333334,6674586.727601217,17999516.0,4671382.0,17695229.333333332,13719860.199215453,32444633.0,5312945.0,Benign
6077258,172.31.64.21-184.31.7.205-0-0-0,172.31.64.21,0,184.31.7.205,0,0,20/02/2018 12:57:44,112533665,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23104197308423216,4501346.599999999,4990059.368433664,10164400.0,106.0,112533665.0,4501346.599999999,4990059.368433664,10164400.0,106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.23104197308423216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,0,0,-1,-1,0,0,234304.36363636365,773354.6756292706,2566056.0,106.0,9995866.272727273,84045.65044556552,10164400.0,9793240.0,Benign
6998219,172.31.67.27-54.225.149.226-0-0-0,172.31.67.27,0,54.225.149.226,0,0,20/02/2018 12:25:04,117752255,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09341647002853576,11775225.5,5603394.660521528,27722765.0,10001435.0,117752255.0,11775225.5,5603394.660521528,27722765.0,10001435.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.09341647002853576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,11775225.5,5603394.660521528,27722765.0,10001435.0,Benign
5020056,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:50:18,99449363,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329345347340233,1912487.75,3073458.729118589,21296675.0,446485.0,99449363.0,1912487.75,3073458.729118589,21296675.0,446485.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5329345347340233,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53,0,0,0,-1,-1,0,0,30717685.5,28084873.49912833,50576690.0,10858681.0,14218742.5,10009708.135061307,21296675.0,7140810.0,Benign
3933873,172.31.66.57-23.218.62.30-0-0-0,172.31.66.57,0,23.218.62.30,0,0,20/02/2018 11:47:47,45078742,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22183405206826756,5008749.111111111,7917.318981897185,5018917.0,4999451.0,45078742.0,5008749.111111111,7917.318981897185,5018917.0,4999451.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2218340520682676,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,4999451.0,0.0,4999451.0,4999451.0,5009911.375,7598.964119959141,5018917.0,5000482.0,Benign
3765822,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 12:47:48,119763860,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4759365638348664,2138640.357142858,4360927.96919421,30354463.0,113303.0,119763860.0,2138640.357142858,4360927.96919421,30354463.0,113303.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4759365638348664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,57,0,0,0,-1,-1,0,0,17587993.0,17581456.74871912,37593169.0,4593362.0,17227710.666666668,11821356.475054646,30354463.0,7422306.0,Benign
4340924,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:36:45,119996423,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43334625066282184,2352871.039215686,3758105.629059199,23652391.0,171622.0,119996423.0,2352871.039215686,3758105.629059199,23652391.0,171622.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4333462506628217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,-1,-1,0,0,14290365.0,11399768.908069627,26999224.0,4966355.0,12942880.5,7303045.9843659075,23652391.0,8093896.0,Benign
5818853,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:01:53,117637736,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035478275440459,1680539.085714286,2968777.233220134,24593420.0,197510.0,117637736.0,1680539.085714286,2968777.233220134,24593420.0,197510.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6035478275440459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71,0,0,0,-1,-1,0,0,83138754.0,0.0,83138754.0,83138754.0,24593420.0,0.0,24593420.0,24593420.0,Benign
4344530,172.31.66.91-13.58.138.112-0-0-0,172.31.66.91,0,13.58.138.112,0,0,20/02/2018 01:08:55,21495,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.6571295650151,3582.5,7298.45336355587,18452.0,220.0,21495.0,3582.5,7298.45336355587,18452.0,220.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,325.6571295650151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4358673,172.31.66.94-23.218.62.30-0-0-0,172.31.66.94,0,23.218.62.30,0,0,20/02/2018 09:42:09,116180244,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19796825353542896,5280920.181818182,208429.38452892945,5623217.0,4876591.0,116180244.0,5280920.181818182,208429.38452892945,5623217.0,4876591.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.19796825353542896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,0,0,-1,-1,0,0,4936462.0,84670.38019283957,4996333.0,4876591.0,5315365.999999999,184119.05986530604,5623217.0,5049623.0,Benign
6003161,172.31.64.114-52.219.88.98-0-0-0,172.31.64.114,0,52.219.88.98,0,0,20/02/2018 05:30:10,98178,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215.017621055634,192.12915851272004,238.04988550984703,4089.0,27.0,98178.0,192.12915851272004,238.04988550984703,4089.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5215.017621055634,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,512,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
364657,192.168.10.51-50.17.224.254-56482-80-6,192.168.10.51,56482,50.17.224.254,80,6,03/07/2017 06:52:30 PM,50229,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81763523064365,50229.0,0.0,50229.0,50229.0,0.0,0.0,0.0,0.0,0.0,50229.0,50229.0,0.0,50229.0,50229.0,0,0,0,0,0,64,0.0,39.817635230643646,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
370580,192.168.10.14-74.119.118.86-52044-443-6,74.119.118.86,443,192.168.10.14,52044,6,03/07/2017 06:32:51 PM,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,0,40,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
344534,162.208.20.178-192.168.10.5-443-51040-6,162.208.20.178,443,192.168.10.5,51040,6,03/07/2017 06:01:36 PM,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,40,0.0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
492282,192.168.10.14-23.61.187.27-54657-80-6,23.61.187.27,80,192.168.10.14,54657,6,03/07/2017 09:33:45 PM,25,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,0,40,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
47585,192.168.10.5-52.0.73.222-53060-443-6,192.168.10.5,53060,52.0.73.222,443,6,03/07/2017 06:38:02 PM,50861,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32286034486148,50861.0,0.0,50861.0,50861.0,0.0,0.0,0.0,0.0,0.0,50861.0,50861.0,0.0,50861.0,50861.0,0,0,0,0,0,40,0.0,39.32286034486148,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,693,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
528324,172.217.12.174-192.168.10.51-443-40815-6,172.217.12.174,443,192.168.10.51,40815,6,03/07/2017 06:14:14 PM,52,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,64,0.0,38461.53846153846,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,280,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
417563,172.217.12.174-192.168.10.51-443-41289-6,172.217.12.174,443,192.168.10.51,41289,6,03/07/2017 06:30:30 PM,61,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32786.88524590164,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,61.0,61.0,0,0,0,0,0,64,0.0,32786.885245901634,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,377,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
436430,192.168.10.25-35.186.227.40-54432-443-6,35.186.227.40,443,192.168.10.25,54432,6,03/07/2017 07:22:40 PM,13,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,64,0.0,153846.15384615384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
318212,192.168.10.25-192.243.232.58-63650-443-6,192.243.232.58,443,192.168.10.25,63650,6,04/07/2017 01:08:23 AM,72,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.777777777777,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,40,0.0,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32850,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
165868,172.217.12.132-192.168.10.25-443-52713-6,172.217.12.132,443,192.168.10.25,52713,6,03/07/2017 08:45:38 PM,75,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.666666666668,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,64,0.0,26666.66666666667,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
400263,192.168.10.50-192.168.10.51-22-41451-6,192.168.10.50,22,192.168.10.51,41451,6,03/07/2017 05:49:31 PM,84,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35714.28571428572,42.0,15.556349186104045,53.0,31.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,15.556349186104045,53.0,31.0,0,0,0,0,0,96,0.0,35714.28571428572,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,290,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
407804,192.168.10.5-104.16.165.179-57928-443-6,104.16.165.179,443,192.168.10.5,57928,6,03/07/2017 08:02:19 PM,58,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,40,0.0,34482.758620689645,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,507,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
527846,172.217.11.10-192.168.10.25-443-51062-6,172.217.11.10,443,192.168.10.25,51062,6,03/07/2017 06:42:12 PM,71,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28169.014084507042,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,0,64,0.0,28169.014084507042,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
151666,172.217.10.237-192.168.10.25-443-49446-6,172.217.10.237,443,192.168.10.25,49446,6,03/07/2017 08:29:09 PM,84,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23809.52380952381,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,84.0,0,0,0,0,0,64,0.0,23809.52380952381,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
452238,192.168.10.25-23.207.194.221-51977-80-6,23.207.194.221,80,192.168.10.25,51977,6,03/07/2017 07:03:03 PM,72,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.777777777777,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,64,0.0,27777.777777777777,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
447228,172.217.12.174-192.168.10.19-443-51961-6,172.217.12.174,443,192.168.10.19,51961,6,03/07/2017 10:54:05 PM,51,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.686274509804,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,0,64,0.0,39215.68627450981,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,341,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
472306,162.208.20.178-192.168.10.5-443-52577-6,162.208.20.178,443,192.168.10.5,52577,6,03/07/2017 06:31:25 PM,52,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,40,0.0,38461.53846153846,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
348574,192.168.10.3-192.168.10.5-389-64148-6,192.168.10.5,64148,192.168.10.3,389,6,03/07/2017 09:14:33 PM,65,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46153.846153846156,32.5,44.54772721475249,64.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,32.5,44.54772721475249,64.0,1.0,0,0,0,0,0,60,0.0,46153.84615384616,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
455610,192.168.10.25-69.16.175.42-59970-443-6,69.16.175.42,443,192.168.10.25,59970,6,03/07/2017 07:55:22 PM,104,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,104.0,104.0,0,0,0,0,0,64,0.0,19230.76923076923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
401111,192.168.10.25-107.178.242.85-56495-443-6,192.168.10.25,56495,107.178.242.85,443,6,03/07/2017 07:34:46 PM,52166,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33914810412913,52166.0,0.0,52166.0,52166.0,0.0,0.0,0.0,0.0,0.0,52166.0,52166.0,0.0,52166.0,52166.0,0,0,0,0,0,76,0.0,38.33914810412913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,349,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
337251,192.168.10.14-23.61.187.27-52649-80-6,23.61.187.27,80,192.168.10.14,52649,6,03/07/2017 07:02:24 PM,36,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,40,0.0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
426582,192.168.10.5-68.67.180.12-50872-443-6,68.67.180.12,443,192.168.10.5,50872,6,04/07/2017 12:27:13 AM,45,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,40,0.0,44444.444444444445,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63982,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
480431,192.168.10.16-104.20.23.216-39646-80-6,192.168.10.16,39646,104.20.23.216,80,6,03/07/2017 09:00:17 PM,15180,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.75230566534913,15180.0,0.0,15180.0,15180.0,0.0,0.0,0.0,0.0,0.0,15180.0,15180.0,0.0,15180.0,15180.0,0,0,0,0,0,40,0.0,131.75230566534913,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
353066,192.168.10.51-54.192.36.36-50768-80-6,54.192.36.36,80,192.168.10.51,50768,6,03/07/2017 11:06:05 PM,51,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.686274509804,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,0,64,0.0,39215.68627450981,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,244,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
